gender,age,height,weight,bmi,tummy,hip,breast
2,45,194,80,21.3,3,3,2
2,33,192,95,25.8,3,2,3
1,32,163,78,29.4,3,3,3
2,56,151,57,25.0,2,2,2
2,39,186,96,27.7,3,2,2
2,61,211,100,22.5,2,1,2
2,47,208,74,17.1,1,1,2
2,31,207,97,22.6,2,2,2
2,69,181,66,20.1,1,3,3
1,51,171,92,31.5,3,2,2
2,22,204,120,28.8,3,2,3
1,45,208,75,17.3,1,1,2
2,20,196,83,21.6,2,1,2
2,60,208,86,19.9,1,2,2
2,56,175,80,26.1,3,2,3
1,29,152,71,30.7,3,2,2
1,64,199,62,15.7,2,1,1
2,18,195,121,31.8,3,2,2
1,23,203,68,16.5,1,1,2
1,75,146,47,22.0,3,1,3
2,66,170,83,28.7,3,2,2
1,47,186,60,17.3,2,2,2
2,53,183,65,19.4,1,3,2
2,59,180,64,19.8,3,3,3
1,29,165,87,32.0,2,3,3
1,24,204,123,29.6,2,3,2
2,41,193,95,25.5,2,3,2
1,20,166,64,23.2,1,3,1
2,65,201,122,30.2,3,3,2
2,70,150,67,29.8,3,3,3
1,30,193,94,25.2,2,3,3
2,72,165,69,25.3,2,3,2
2,29,171,86,29.4,2,3,3
2,55,205,126,30.0,3,3,3
2,53,184,106,31.3,3,2,3
1,40,201,73,18.1,1,2,1
2,68,169,47,16.5,1,2,1
2,24,193,92,24.7,2,1,2
1,21,181,75,22.9,3,3,2
2,24,209,130,29.8,2,2,3
2,35,199,123,31.1,2,3,3
2,36,156,64,26.3,3,3,3
1,34,203,94,22.8,1,3,2
1,60,159,65,25.7,2,2,3
2,56,152,52,22.5,2,2,3
1,38,196,124,32.3,3,2,3
2,50,204,123,29.6,3,3,3
1,73,211,94,21.1,3,3,1
1,49,204,117,28.1,3,3,3
1,70,157,56,22.7,2,2,2
1,30,168,66,23.4,3,1,3
1,36,163,45,16.9,2,1,1
2,46,184,88,26.0,2,3,2
1,56,208,88,20.3,3,2,1
2,60,191,86,23.6,1,3,1
2,39,184,65,19.2,1,2,1
1,43,196,73,19.0,1,2,1
1,33,160,55,21.5,1,2,1
2,30,157,73,29.6,3,3,3
1,67,196,59,15.4,2,2,2
2,45,201,77,19.1,3,1,3
1,60,205,121,28.8,3,3,3
1,27,172,65,22.0,1,1,3
1,31,191,104,28.5,3,3,3
1,22,193,65,17.5,2,1,1
1,73,202,90,22.1,3,1,1
2,21,169,52,18.2,2,2,1
1,56,167,46,16.5,2,2,1
2,39,183,88,26.3,3,2,3
2,32,160,60,23.4,3,2,3
1,49,208,122,28.2,3,3,3
1,46,157,69,28.0,2,3,2
1,41,170,47,16.3,1,1,1
2,55,171,51,17.4,1,1,1
2,27,160,61,23.8,2,2,3
1,62,187,63,18.0,2,2,2
1,39,198,97,24.7,3,1,3
1,33,173,93,31.1,3,3,3
2,64,175,97,31.7,3,3,2
2,62,188,110,31.1,3,2,3
2,52,187,93,26.6,3,3,2
1,54,160,41,16.0,2,1,2
2,27,179,83,25.9,2,2,3
1,64,205,65,15.5,2,1,2
2,39,174,91,30.1,2,2,2
1,26,161,58,22.4,3,1,3
2,46,203,68,16.5,1,1,2
1,63,188,105,29.7,3,2,2
2,45,148,60,27.4,2,2,2
2,22,172,49,16.6,1,2,1
1,28,194,121,32.2,3,3,2
1,74,196,118,30.7,2,2,2
1,40,185,108,31.6,2,2,2
2,31,184,88,26.0,3,3,3
1,73,211,80,18.0,2,1,1
2,73,182,68,20.5,1,1,2
2,28,180,91,28.1,2,3,3
1,71,200,76,19.0,3,3,2
2,57,153,72,30.8,2,3,2
2,26,204,104,25.0,2,3,2
1,67,202,102,25.0,3,2,2
1,61,160,52,20.3,3,2,2
2,75,188,86,24.3,2,3,2
1,24,196,79,20.6,3,2,3
2,45,154,75,31.6,3,2,2
2,75,189,112,31.4,3,2,3
2,34,192,70,19.0,3,1,1
1,35,182,101,30.5,2,2,3
2,59,206,121,28.5,3,3,2
1,38,174,88,29.1,2,3,2
1,43,183,91,27.2,3,3,3
2,19,179,79,24.7,2,3,3
2,31,208,66,15.3,1,1,1
1,50,185,108,31.6,3,3,2
1,57,158,51,20.4,2,3,2
1,31,200,84,21.0,3,1,2
1,32,177,91,29.0,2,3,3
2,26,183,69,20.6,3,3,2
1,68,207,105,24.5,1,3,2
2,45,159,50,19.8,3,3,2
2,38,209,72,16.5,2,2,2
2,29,203,104,25.2,3,2,3
2,37,190,88,24.4,1,3,1
2,68,157,61,24.7,2,2,3
2,42,156,54,22.2,1,3,2
2,33,178,86,27.1,2,2,3
2,47,201,80,19.8,1,3,1
2,60,167,56,20.1,1,1,2
1,26,178,49,15.5,2,2,2
2,36,203,126,30.6,3,2,3
1,26,149,64,28.8,3,2,3
2,40,173,68,22.7,3,2,3
1,47,181,105,32.1,3,2,2
1,33,146,48,22.5,1,1,1
2,33,181,57,17.4,1,1,1
2,53,159,74,29.3,3,2,3
1,20,194,122,32.4,3,3,3
1,69,203,65,15.8,2,2,2
2,59,194,115,30.6,2,2,3
1,56,165,80,29.4,2,3,2
1,65,161,73,28.2,2,3,2
2,66,190,91,25.2,2,3,2
1,38,162,66,25.1,3,3,3
2,72,193,95,25.5,3,3,3
2,20,152,49,21.2,1,2,2
2,27,179,80,25.0,3,3,2
2,20,204,128,30.8,2,3,3
2,35,159,57,22.5,1,3,1
2,21,163,60,22.6,1,2,2
1,60,191,58,15.9,1,1,2
1,49,176,73,23.6,1,1,3
2,58,206,91,21.4,2,2,2
1,27,196,107,27.9,2,3,3
1,26,183,91,27.2,2,2,3
2,64,207,108,25.2,3,3,3
2,55,175,80,26.1,3,2,2
2,66,188,100,28.3,3,3,3
1,55,193,63,16.9,2,2,2
2,23,209,68,15.6,1,2,1
2,22,204,121,29.1,2,2,3
1,44,159,68,26.9,2,3,2
2,26,145,53,25.2,3,3,2
2,26,195,84,22.1,3,3,3
1,68,159,48,19.0,2,3,1
1,72,202,106,26.0,3,3,3
1,25,209,93,21.3,3,2,3
2,73,163,58,21.8,1,1,1
1,72,202,81,19.9,1,1,2
2,30,208,100,23.1,1,1,2
1,67,206,84,19.8,3,1,3
2,36,205,128,30.5,2,3,2
2,48,176,81,26.1,2,3,3
1,47,154,72,30.4,3,3,2
1,64,188,90,25.5,3,2,2
1,66,206,118,27.8,3,3,2
2,54,171,76,26.0,3,3,2
2,21,164,46,17.1,1,1,2
1,47,191,102,28.0,3,3,2
2,31,163,75,28.2,2,3,2
1,62,188,74,20.9,1,1,2
1,75,171,79,27.0,2,2,3
1,23,149,72,32.4,2,3,3
2,28,151,66,28.9,2,3,2
1,34,149,47,21.2,1,1,2
2,55,158,71,28.4,3,2,3
1,65,189,105,29.4,3,2,3
1,42,185,53,15.5,1,2,1
1,30,181,104,31.7,2,3,2
2,65,194,111,29.5,2,3,2
1,59,209,114,26.1,3,2,2
2,37,178,75,23.7,1,1,3
2,28,146,61,28.6,3,3,2
1,22,178,75,23.7,2,1,3
1,46,209,83,19.0,2,3,2
1,22,195,69,18.1,1,2,1
2,41,183,102,30.5,3,3,2
2,66,155,76,31.6,2,2,2
1,51,172,72,24.3,1,1,3
2,22,170,65,22.5,3,3,2
1,64,154,56,23.6,3,3,3
2,68,205,114,27.1,2,2,2
1,48,159,81,32.0,2,2,2
2,58,197,113,29.1,2,2,3
2,33,207,79,18.4,2,2,1
2,65,156,69,28.4,3,3,3
1,32,157,78,31.6,2,2,2
2,30,147,66,30.5,2,3,2
1,41,149,54,24.3,1,1,3
1,47,186,103,29.8,2,2,2
2,38,211,110,24.7,1,2,3
2,20,193,99,26.6,3,3,2
1,48,159,67,26.5,3,2,2
2,34,173,50,16.7,2,2,2
1,68,166,78,28.3,3,2,2
2,61,181,56,17.1,1,2,1
1,41,209,76,17.4,2,1,2
1,34,179,54,16.9,1,2,2
1,45,158,68,27.2,3,3,2
2,61,158,80,32.0,3,3,3
2,56,208,72,16.6,1,1,1
2,28,185,61,17.8,2,1,2
2,56,195,101,26.6,3,3,3
2,39,180,61,18.8,3,2,1
2,65,152,57,24.7,1,3,3
2,63,181,97,29.6,3,3,3
2,36,169,58,20.3,2,1,3
2,25,173,53,17.7,2,1,1
1,31,204,123,29.6,3,2,3
2,50,155,61,25.4,2,2,2
1,71,192,71,19.3,2,1,2
1,52,191,71,19.5,2,2,2
1,44,204,93,22.3,2,2,1
1,40,180,50,15.4,2,2,2
1,58,192,79,21.4,1,1,2
2,20,165,68,25.0,2,3,3
2,20,192,105,28.5,3,2,2
2,40,159,76,30.1,2,2,2
2,41,192,102,27.7,3,3,2
1,47,175,57,18.6,3,3,3
1,52,208,101,23.3,2,3,3
1,42,196,76,19.8,2,3,2
1,24,191,97,26.6,2,3,3
1,44,145,54,25.7,2,3,3
2,35,182,71,21.4,1,2,3
2,32,170,55,19.0,2,2,2
2,28,210,108,24.5,1,1,3
2,35,210,79,17.9,1,1,2
2,37,196,81,21.1,1,1,3
1,43,196,68,17.7,2,2,2
1,43,146,55,25.8,3,2,3
1,37,164,63,23.4,3,3,1
1,59,181,55,16.8,1,2,1
2,43,154,53,22.3,2,1,1
2,35,194,104,27.6,3,2,3
1,65,172,59,19.9,2,2,2
1,70,207,95,22.2,3,1,1
2,45,171,79,27.0,2,3,3
2,59,205,102,24.3,1,1,1
1,40,197,63,16.2,1,2,2
1,51,190,64,17.7,2,2,1
1,49,171,94,32.1,3,3,2
1,42,161,68,26.2,3,2,3
1,72,189,103,28.8,3,2,3
1,48,201,79,19.6,2,1,2
2,44,196,106,27.6,2,2,2
1,46,165,75,27.5,3,2,3
2,58,173,69,23.1,3,2,2
2,73,194,82,21.8,3,3,2
1,23,151,64,28.1,3,3,3
2,34,174,47,15.5,2,1,2
2,41,203,110,26.7,3,3,2
1,53,167,64,22.9,2,2,3
2,33,153,42,17.9,1,2,2
2,30,185,104,30.4,2,2,3
2,45,190,74,20.5,3,1,2
1,32,168,81,28.7,2,2,3
1,20,202,62,15.2,2,1,1
1,60,204,115,27.6,3,3,2
1,36,152,43,18.6,2,2,3
1,31,163,52,19.6,3,1,2
1,25,156,77,31.6,2,2,3
2,24,194,99,26.3,2,2,2
2,46,211,83,18.6,1,2,2
1,75,192,95,25.8,3,2,3
1,64,174,52,17.2,2,1,1
1,46,175,55,18.0,2,1,1
1,64,166,87,31.6,2,3,2
2,30,196,108,28.1,2,2,2
2,62,190,94,26.0,2,2,2
1,37,172,95,32.1,2,3,3
1,75,161,59,22.8,1,2,1
1,68,200,85,21.2,2,3,2
2,41,208,112,25.9,3,3,3
2,35,146,67,31.4,3,2,2
2,37,207,74,17.3,2,1,2
2,26,192,69,18.7,3,1,2
1,24,169,62,21.7,3,3,3
2,48,177,93,29.7,3,2,2
1,50,160,69,27.0,3,2,2
2,50,160,59,23.0,3,1,2
2,54,203,69,16.7,1,2,1
2,52,149,48,21.6,3,3,1
1,64,162,69,26.3,2,2,2
1,66,202,111,27.2,2,2,3
1,72,205,95,22.6,1,2,3
2,35,197,104,26.8,2,3,2
1,75,197,105,27.1,3,3,2
1,22,169,80,28.0,3,3,3
2,72,158,54,21.6,2,1,1
1,46,182,104,31.4,2,3,2
1,68,170,68,23.5,2,2,3
1,64,204,122,29.3,3,2,2
2,42,195,100,26.3,2,2,3
1,46,167,45,16.1,2,2,2
2,71,184,97,28.7,2,2,2
1,43,183,85,25.4,3,3,3
1,39,191,99,27.1,3,3,2
1,47,205,116,27.6,3,2,2
1,35,200,75,18.8,2,1,2
2,69,203,70,17.0,2,1,1
1,57,148,56,25.6,2,3,3
2,70,180,95,29.3,3,2,3
2,24,187,75,21.4,1,3,1
2,62,197,78,20.1,1,1,3
2,37,182,94,28.4,2,3,3
2,31,210,116,26.3,3,3,2
2,53,198,96,24.5,2,2,2
1,20,159,72,28.5,2,3,2
1,18,193,104,27.9,3,2,3
1,63,209,78,17.9,1,1,1
1,44,178,55,17.4,2,1,1
1,42,191,114,31.2,2,2,3
2,35,181,99,30.2,3,3,3
2,62,201,75,18.6,2,3,3
2,23,171,63,21.5,1,3,1
1,38,177,78,24.9,1,2,3
2,64,155,56,23.3,3,3,3
1,30,178,89,28.1,3,3,2
2,65,208,97,22.4,1,1,3
1,28,201,130,32.2,3,3,3
1,49,206,115,27.1,3,3,3
1,20,195,122,32.1,2,3,2
1,49,209,112,25.6,3,3,3
2,51,202,75,18.4,1,1,1
1,39,200,114,28.5,2,2,2
2,61,198,84,21.4,3,1,3
2,39,207,85,19.8,1,3,3
2,63,180,90,27.8,2,2,2
2,57,183,91,27.2,2,2,2
2,38,207,86,20.1,1,1,2
1,75,207,81,18.9,2,3,3
2,71,163,54,20.3,1,2,3
2,46,200,68,17.0,1,2,1
2,18,154,55,23.2,3,1,3
1,25,176,92,29.7,2,3,2
1,24,154,49,20.7,1,1,1
2,59,163,60,22.6,2,2,1
1,48,198,80,20.4,2,2,1
2,75,190,72,19.9,2,2,2
2,39,157,72,29.2,3,2,2
2,25,161,63,24.3,2,1,3
1,46,177,91,29.0,3,2,2
1,27,200,87,21.8,1,3,1
1,31,189,54,15.1,1,1,2
2,37,168,90,31.9,3,3,3
2,25,205,122,29.0,3,2,3
1,60,181,84,25.6,3,3,2
2,55,175,48,15.7,1,2,1
2,44,200,111,27.8,3,3,2
1,44,196,66,17.2,1,2,1
2,60,191,68,18.6,1,3,1
1,19,193,103,27.7,2,3,3
2,75,178,72,22.7,1,1,2
1,51,183,88,26.3,3,3,3
1,35,176,81,26.1,2,3,3
1,64,184,96,28.4,2,2,3
1,23,190,76,21.1,2,1,3
2,48,152,48,20.8,3,1,2
1,67,204,101,24.3,3,2,1
2,22,157,67,27.2,3,3,3
2,56,171,87,29.8,3,3,3
1,38,178,80,25.2,2,3,3
2,33,175,96,31.3,3,3,3
2,74,158,43,17.2,2,1,2
1,30,175,62,20.2,1,3,1
2,55,178,90,28.4,3,2,3
2,42,160,41,16.0,2,2,1
1,21,207,87,20.3,1,2,3
1,59,157,66,26.8,2,3,3
2,31,165,73,26.8,2,3,2
1,50,180,50,15.4,1,2,2
1,41,157,52,21.1,2,1,1
1,61,162,66,25.1,2,2,3
2,35,173,85,28.4,2,3,3
2,55,159,79,31.2,3,2,2
2,54,165,87,32.0,3,3,3
1,39,206,132,31.1,2,3,3
1,58,149,48,21.6,2,2,1
2,24,195,88,23.1,3,3,2
2,71,172,77,26.0,2,2,3
1,46,209,79,18.1,1,2,2
1,25,157,60,24.3,2,3,3
2,74,179,84,26.2,2,3,2
2,19,181,81,24.7,2,1,3
2,21,206,92,21.7,2,3,1
1,18,147,66,30.5,2,2,2
2,56,208,67,15.5,1,1,2
2,23,187,54,15.4,1,2,2
1,40,191,109,29.9,3,2,2
1,22,172,80,27.0,3,2,3
1,40,170,68,23.5,1,1,1
1,44,167,51,18.3,1,2,2
2,69,163,78,29.4,2,2,3
1,30,196,88,22.9,2,2,1
2,47,210,78,17.7,1,2,1
2,47,178,55,17.4,2,2,2
1,71,161,77,29.7,2,3,2
2,67,192,116,31.5,2,2,3
1,66,171,59,20.2,1,2,3
2,72,197,77,19.8,3,2,3
1,51,205,86,20.5,3,2,3
1,22,157,59,23.9,3,2,2
1,63,193,104,27.9,2,3,3
2,31,171,78,26.7,3,3,3
1,69,196,77,20.0,1,1,2
1,71,170,70,24.2,1,2,3
1,69,195,74,19.5,3,3,2
1,58,152,46,19.9,1,1,1
1,64,183,63,18.8,3,2,1
1,48,178,70,22.1,3,2,1
2,68,197,121,31.2,3,3,2
2,22,185,95,27.8,2,3,2
1,59,184,95,28.1,3,2,2
2,23,150,59,26.2,2,3,2
1,56,204,113,27.2,3,2,3
1,43,157,57,23.1,2,1,2
2,30,154,54,22.8,2,1,3
1,27,179,87,27.2,3,3,3
2,34,209,129,29.5,3,3,2
1,56,195,97,25.5,3,2,2
1,25,200,97,24.2,1,1,1
2,31,145,54,25.7,2,3,3
1,33,182,91,27.5,2,3,2
1,62,207,116,27.1,2,2,3
1,23,196,66,17.2,1,1,2
1,38,211,84,18.9,1,3,1
1,70,206,104,24.5,3,1,1
1,30,154,55,23.2,2,3,2
1,68,145,61,29.0,2,3,3
1,45,158,63,25.2,2,2,3
1,61,204,78,18.7,1,3,2
1,39,168,49,17.4,1,1,2
1,50,211,98,22.0,3,1,1
2,28,173,59,19.7,2,2,3
1,54,191,101,27.7,2,2,2
2,44,165,81,29.8,3,2,3
2,36,168,63,22.3,3,1,2
1,26,191,64,17.5,1,1,1
2,57,179,100,31.2,3,2,2
2,22,195,102,26.8,2,2,3
2,46,147,51,23.6,3,3,2
2,75,191,87,23.8,3,1,2
1,41,188,64,18.1,1,1,2
1,47,191,117,32.1,2,2,3
1,22,168,76,26.9,3,2,3
2,25,206,98,23.1,1,2,1
1,37,207,114,26.6,3,2,2
2,30,204,83,19.9,2,2,2
2,50,167,54,19.4,1,3,1
2,60,200,129,32.2,3,3,2
1,75,178,68,21.5,1,3,1
2,61,165,60,22.0,1,1,2
2,50,202,88,21.6,1,1,2
1,68,204,109,26.2,2,2,3
1,38,167,47,16.9,1,2,1
2,49,199,111,28.0,3,2,3
2,47,189,110,30.8,2,2,2
2,27,151,64,28.1,2,2,2
1,61,170,50,17.3,2,2,1
1,53,159,81,32.0,2,3,3
2,54,177,76,24.3,3,2,2
1,60,170,76,26.3,2,2,2
1,40,157,62,25.2,3,3,2
1,24,156,65,26.7,3,3,3
1,48,152,51,22.1,1,3,3
1,37,174,48,15.9,2,1,2
2,26,208,124,28.7,2,2,3
1,70,190,113,31.3,2,2,2
1,71,150,66,29.3,3,2,2
1,54,147,55,25.5,2,2,3
2,71,195,79,20.8,2,3,2
1,28,145,57,27.1,2,2,3
2,74,172,80,27.0,2,2,2
1,50,203,96,23.3,3,2,2
2,55,156,72,29.6,3,3,3
1,49,204,79,19.0,2,1,2
1,32,201,101,25.0,2,2,2
1,38,162,52,19.8,3,3,1
2,37,211,77,17.3,1,1,1
1,34,200,101,25.2,2,2,3
1,19,166,53,19.2,2,2,1
1,20,196,69,18.0,1,2,1
1,60,166,69,25.0,2,3,2
2,23,191,80,21.9,1,1,3
2,57,182,54,16.3,1,1,1
1,23,174,88,29.1,2,2,3
1,65,151,55,24.1,1,1,2
1,38,180,63,19.4,1,2,1
1,30,204,110,26.4,2,2,3
1,24,199,65,16.4,2,2,2
2,55,186,85,24.6,2,1,1
1,60,183,100,29.9,3,3,2
2,64,159,54,21.4,3,2,2
1,28,203,113,27.4,2,2,3
1,29,148,66,30.1,3,2,3
2,28,173,60,20.0,3,3,3
2,30,173,91,30.4,2,3,3
1,69,183,93,27.8,3,2,2
1,56,187,83,23.7,2,2,3
2,20,157,56,22.7,3,2,3
2,69,192,116,31.5,2,3,3
2,51,147,70,32.4,3,3,2
1,34,182,52,15.7,2,1,2
2,56,163,54,20.3,2,1,3
2,36,178,61,19.3,2,2,2
2,25,202,98,24.0,1,3,2
1,68,171,81,27.7,3,2,3
2,19,187,80,22.9,3,1,2
1,34,161,71,27.4,3,2,3
1,65,199,78,19.7,2,3,2
1,35,146,46,21.6,3,2,1
1,69,146,64,30.0,2,2,2
1,19,211,99,22.2,2,1,1
1,55,157,75,30.4,2,3,3
1,61,184,93,27.5,2,3,2
2,71,185,64,18.7,1,2,1
1,47,171,45,15.4,2,2,2
2,62,197,70,18.0,2,1,1
1,70,201,89,22.0,1,1,3
1,71,192,106,28.8,3,2,2
1,61,196,118,30.7,2,2,3
1,50,171,85,29.1,2,2,2
1,21,204,88,21.1,1,3,1
1,38,171,62,21.2,2,1,3
2,71,183,107,32.0,3,3,2
1,31,172,65,22.0,1,2,3
2,45,210,82,18.6,3,2,3
1,26,208,109,25.2,3,3,2
2,34,164,80,29.7,3,2,3
2,53,157,64,26.0,2,2,3
1,34,161,75,28.9,3,3,3
2,21,151,54,23.7,3,1,3
1,35,175,89,29.1,3,3,2
2,50,207,90,21.0,3,3,1
1,65,155,56,23.3,3,3,2
2,30,178,79,24.9,1,3,1
2,34,199,111,28.0,3,2,2
2,69,166,42,15.2,1,1,1
2,26,187,107,30.6,3,2,2
1,33,157,71,28.8,2,3,2
2,19,158,64,25.6,3,3,3
1,50,153,42,17.9,1,1,1
1,46,187,74,21.2,3,2,2
1,26,153,48,20.5,2,2,3
2,69,152,63,27.3,3,2,3
1,46,182,60,18.1,2,2,1
1,42,211,115,25.8,3,3,2
1,46,156,51,21.0,1,2,1
1,51,187,58,16.6,2,1,2
1,60,188,92,26.0,3,2,2
2,63,187,80,22.9,1,3,1
2,32,169,80,28.0,3,3,3
2,57,180,97,29.9,2,2,2
1,70,158,70,28.0,2,2,3
1,61,210,78,17.7,1,1,2
1,50,172,94,31.8,2,3,2
1,71,174,94,31.0,2,3,3
2,67,174,71,23.5,2,2,1
1,34,164,67,24.9,3,3,3
1,27,185,81,23.7,3,1,2
1,33,155,48,20.0,1,1,2
2,44,160,66,25.8,3,2,2
2,58,191,103,28.2,3,3,2
2,59,154,61,25.7,2,2,2
1,66,161,72,27.8,3,3,2
2,60,198,71,18.1,1,2,2
1,38,198,64,16.3,1,2,2
1,30,195,76,20.0,2,1,2
1,31,187,100,28.6,2,2,3
2,61,206,73,17.2,2,2,1
1,52,189,81,22.7,1,1,3
1,45,172,65,22.0,3,1,3
2,33,193,65,17.5,1,1,1
2,22,150,49,21.8,3,2,2
2,64,205,110,26.2,3,2,3
1,50,154,66,27.8,2,3,2
1,20,186,110,31.8,3,3,3
2,63,189,71,19.9,1,1,3
2,33,197,69,17.8,2,2,2
2,32,191,67,18.4,1,1,2
1,38,187,95,27.2,3,2,3
2,46,199,69,17.4,1,2,1
2,36,175,64,20.9,1,1,3
1,48,158,48,19.2,2,1,2
1,66,202,95,23.3,1,3,1
2,64,200,100,25.0,2,2,2
2,63,180,74,22.8,3,3,2
2,45,147,45,20.8,2,1,2
2,31,156,72,29.6,2,2,3
1,51,163,71,26.7,2,2,3
1,73,198,63,16.1,1,2,2
1,49,178,66,20.8,3,3,3
2,42,172,53,17.9,1,2,2
1,34,167,42,15.1,2,1,2
1,28,188,72,20.4,3,1,2
2,31,182,69,20.8,3,2,3
2,73,203,85,20.6,3,2,2
1,54,158,50,20.0,3,2,2
2,40,189,98,27.4,3,2,3
1,42,206,129,30.4,3,2,2
2,64,167,45,16.1,2,1,1
2,72,189,82,23.0,3,2,3
1,51,185,96,28.0,3,2,2
2,57,172,50,16.9,2,1,1
2,68,192,91,24.7,3,2,2
2,65,172,72,24.3,3,2,2
1,49,181,65,19.8,3,1,1
2,40,210,81,18.4,2,1,2
2,18,157,50,20.3,3,3,2
2,25,190,89,24.7,1,2,1
2,67,164,72,26.8,2,2,2
2,24,184,97,28.7,3,2,2
1,25,157,51,20.7,1,3,2
1,30,163,67,25.2,3,3,2
1,60,186,58,16.8,1,2,2
2,18,209,111,25.4,2,3,2
1,21,163,86,32.4,3,2,2
2,67,188,105,29.7,3,3,3
2,45,166,87,31.6,3,3,3
2,21,175,54,17.6,1,1,1
1,39,198,114,29.1,3,3,3
1,44,178,70,22.1,1,1,2
1,53,187,91,26.0,3,2,3
2,48,180,94,29.0,2,2,3
2,45,149,49,22.1,2,2,2
1,60,186,106,30.6,3,2,3
1,57,199,61,15.4,1,1,2
2,27,183,55,16.4,2,1,1
1,24,200,129,32.2,3,2,3
1,23,203,81,19.7,2,1,1
2,66,146,45,21.1,1,2,3
1,55,191,64,17.5,2,2,1
1,70,186,68,19.7,1,3,1
1,58,174,97,32.0,3,3,3
2,72,183,90,26.9,3,2,3
1,25,146,49,23.0,3,1,2
1,50,192,92,25.0,3,2,2
2,43,210,81,18.4,2,1,2
1,34,198,64,16.3,2,1,1
2,36,182,86,26.0,3,3,2
2,30,178,96,30.3,2,3,2
2,29,149,66,29.7,2,3,2
1,43,198,93,23.7,2,2,2
2,69,170,82,28.4,2,3,2
1,26,185,102,29.8,2,2,3
1,24,188,62,17.5,2,1,2
1,43,171,70,23.9,3,2,1
2,28,196,105,27.3,2,3,2
1,47,173,80,26.7,3,3,2
1,39,158,45,18.0,2,1,1
1,67,181,63,19.2,1,1,2
2,59,209,71,16.3,1,2,2
1,18,207,82,19.1,1,2,2
2,26,169,70,24.5,3,3,3
1,51,201,109,27.0,2,2,2
1,26,163,61,23.0,2,1,1
2,36,172,70,23.7,2,3,3
1,62,159,74,29.3,2,3,2
2,44,204,120,28.8,2,2,3
2,73,177,55,17.6,2,2,2
1,41,200,80,20.0,2,2,1
1,27,162,73,27.8,3,3,3
2,37,199,113,28.5,3,3,2
2,31,170,58,20.1,3,2,2
1,52,202,120,29.4,2,3,3
1,56,151,50,21.9,2,1,3
1,41,172,82,27.7,3,2,3
2,19,198,63,16.1,1,2,2
1,26,180,84,25.9,2,3,2
1,29,201,63,15.6,1,2,2
1,50,151,43,18.9,2,3,2
1,26,156,71,29.2,3,2,3
1,41,186,59,17.1,1,2,1
1,25,161,52,20.1,1,1,2
2,56,211,86,19.3,2,2,1
2,22,198,123,31.4,2,2,3
2,34,146,43,20.2,2,2,3
2,61,188,76,21.5,3,3,1
1,24,199,80,20.2,3,3,1
2,33,199,67,16.9,2,2,1
2,70,181,81,24.7,1,2,2
2,33,204,92,22.1,1,1,1
1,23,185,68,19.9,1,2,1
1,18,199,107,27.0,2,2,3
1,32,145,44,20.9,1,2,3
1,41,203,75,18.2,2,2,1
2,65,209,101,23.1,2,1,3
1,66,198,109,27.8,2,3,2
2,51,197,80,20.6,1,3,2
2,52,193,74,19.9,3,3,3
1,48,199,86,21.7,1,1,2
2,50,196,68,17.7,2,2,1
1,58,199,115,29.0,2,2,2
1,18,191,75,20.6,1,3,2
1,21,203,98,23.8,3,2,1
1,73,211,126,28.3,3,2,2
1,69,150,67,29.8,3,2,3
1,56,190,66,18.3,2,2,2
1,71,199,94,23.7,1,1,3
2,30,184,85,25.1,2,2,3
2,24,165,53,19.5,2,2,3
1,18,196,109,28.4,2,3,2
2,37,182,84,25.4,2,2,2
2,45,179,56,17.5,2,2,2
1,60,188,56,15.8,2,2,1
2,51,193,107,28.7,2,3,2
2,50,180,72,22.2,3,3,2
1,33,207,97,22.6,1,1,3
2,56,156,50,20.5,3,2,2
1,22,199,89,22.5,1,3,3
2,61,149,57,25.7,2,2,3
1,33,160,61,23.8,3,3,1
2,40,188,90,25.5,3,3,2
2,68,168,58,20.5,1,2,1
1,18,204,131,31.5,2,2,3
2,52,191,98,26.9,3,2,2
2,71,202,78,19.1,3,3,2
1,19,194,106,28.2,3,3,2
2,24,190,71,19.7,2,3,1
2,56,177,100,31.9,3,3,3
1,47,191,68,18.6,1,1,2
2,25,210,124,28.1,3,2,2
1,25,198,96,24.5,2,1,2
2,38,201,113,28.0,2,3,2
1,70,178,86,27.1,2,3,2
1,41,198,67,17.1,1,2,2
2,62,172,48,16.2,2,2,1
1,64,148,47,21.5,3,3,3
1,21,163,57,21.5,3,1,1
2,27,191,99,27.1,3,2,2
1,68,162,41,15.6,2,1,1
2,57,177,92,29.4,3,3,3
2,55,178,55,17.4,1,2,1
1,38,176,96,31.0,3,3,3
1,46,187,95,27.2,2,3,3
1,38,198,91,23.2,3,1,3
2,40,163,55,20.7,3,3,2
1,71,153,57,24.3,2,1,3
1,44,208,73,16.9,1,1,1
1,48,192,56,15.2,1,1,2
1,51,178,53,16.7,2,1,2
2,23,169,88,30.8,3,2,3
2,68,167,85,30.5,3,2,2
1,46,196,67,17.4,2,2,2
1,30,211,92,20.7,2,2,3
1,45,185,100,29.2,2,3,3
2,69,173,89,29.7,2,2,3
1,51,206,82,19.3,3,1,2
1,50,183,80,23.9,2,3,1
1,72,195,117,30.8,3,3,3
1,73,178,79,24.9,2,2,2
2,46,187,78,22.3,2,2,2
1,48,179,76,23.7,1,2,3
1,22,197,99,25.5,3,3,2
1,68,188,66,18.7,3,3,2
2,33,177,92,29.4,2,2,3
